time	label	finDynamicsBlock.rate			finDynamicsBlock.&pFin.angle[0]	finDynamicsBlock.&pFin.angle[1]	finDynamicsBlock.&pFin.angle[2]	engineDynamicsBlock.&p.force[0]	engineDynamicsBlock.&p.force[1]	engineDynamicsBlock.&p.force[2]	engineDynamicsBlock.&p.moment[0]	engineDynamicsBlock.&p.moment[1]	engineDynamicsBlock.&p.moment[2]	engineDynamicsBlock.&p.velocity[0]	engineDynamicsBlock.&p.velocity[1]	engineDynamicsBlock.&p.velocity[2]	engineDynamicsBlock.&p.rate[0]	engineDynamicsBlock.&p.rate[1]	engineDynamicsBlock.&p.rate[2]	engineDynamicsBlock.&p.position[0]	engineDynamicsBlock.&p.position[1]	engineDynamicsBlock.&p.position[2]	engineDynamicsBlock.&p.angle[0]	engineDynamicsBlock.&p.angle[1]	engineDynamicsBlock.&p.angle[2]	bodyDynamicsBlock.&p.force[0]	bodyDynamicsBlock.&p.force[1]	bodyDynamicsBlock.&p.force[2]	bodyDynamicsBlock.&p.moment[0]	bodyDynamicsBlock.&p.moment[1]	bodyDynamicsBlock.&p.moment[2]	bodyDynamicsBlock.&p.velocity[0]	bodyDynamicsBlock.&p.velocity[1]	bodyDynamicsBlock.&p.velocity[2]	bodyDynamicsBlock.&p.rate[0]	bodyDynamicsBlock.&p.rate[1]	bodyDynamicsBlock.&p.rate[2]	bodyDynamicsBlock.&p.position[0]	bodyDynamicsBlock.&p.position[1]	bodyDynamicsBlock.&p.position[2]	bodyDynamicsBlock.&p.angle[0]	bodyDynamicsBlock.&p.angle[1]	bodyDynamicsBlock.&p.angle[2]	atmosphereBlock.&pAtmo.airDensity[0]	atmosphereBlock.&pAtmo.speedOfSound[0]	atmosphereBlock.&ph.height[0]	aeroFrameBlock.&p.force[0]	aeroFrameBlock.&p.force[1]	aeroFrameBlock.&p.force[2]	aeroFrameBlock.&p.moment[0]	aeroFrameBlock.&p.moment[1]	aeroFrameBlock.&p.moment[2]	aeroFrameBlock.&p.velocity[0]	aeroFrameBlock.&p.velocity[1]	aeroFrameBlock.&p.velocity[2]	aeroFrameBlock.&p.rate[0]	aeroFrameBlock.&p.rate[1]	aeroFrameBlock.&p.rate[2]	aeroFrameBlock.&p.position[0]	aeroFrameBlock.&p.position[1]	aeroFrameBlock.&p.position[2]	aeroFrameBlock.&p.angle[0]	aeroFrameBlock.&p.angle[1]	aeroFrameBlock.&p.angle[2]	aeroFrameBlock.&ph.height[0]	aeroDynamicsBlock.Cx_alpha	aeroDynamicsBlock.Cz_alpha	aeroDynamicsBlock.Cm_alpha	aeroDynamicsBlock.AoA	aeroDynamicsBlock.SSA	aeroDynamicsBlock.V	aeroDynamicsBlock.Mach	aeroDynamicsBlock.&p.force[0]	aeroDynamicsBlock.&p.force[1]	aeroDynamicsBlock.&p.force[2]	aeroDynamicsBlock.&p.moment[0]	aeroDynamicsBlock.&p.moment[1]	aeroDynamicsBlock.&p.moment[2]	aeroDynamicsBlock.&p.velocity[0]	aeroDynamicsBlock.&p.velocity[1]	aeroDynamicsBlock.&p.velocity[2]	aeroDynamicsBlock.&p.rate[0]	aeroDynamicsBlock.&p.rate[1]	aeroDynamicsBlock.&p.rate[2]	aeroDynamicsBlock.&p.position[0]	aeroDynamicsBlock.&p.position[1]	aeroDynamicsBlock.&p.position[2]	aeroDynamicsBlock.&p.angle[0]	aeroDynamicsBlock.&p.angle[1]	aeroDynamicsBlock.&p.angle[2]	aeroDynamicsBlock.&pAtmosphere.airDensity[0]	aeroDynamicsBlock.&pAtmosphere.speedOfSound[0]	aeroDynamicsBlock.&pFin.angle[0]	aeroDynamicsBlock.&pFin.angle[1]	aeroDynamicsBlock.&pFin.angle[2]	
0.114	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.454	0	15.4959	0	0.227398	0	112.323	0	-3047.93	0	0.0145879	0	-4570.99	0	-298.568	0	-152.179	0	986.454	0	15.4959	0	0.227398	0	112.323	0	-3047.93	0	0.0145879	0	0.904782	328.864	-3047.93	-29.1961	0	2001.25	0	0	0	986.454	0	15.4959	0	0.227398	0	112.323	0	-3047.93	0	0.0145879	0	-3047.93	-0.3	-0.160228	0.0302316	0.0157074	0	986.576	2.99995	-5399.82	0	-1702.68	0	152.179	0	986.454	0	15.4959	0	0.227398	0	112.323	0	-3047.93	0	0.0145879	0	0.904782	328.864	0	-0.0336907	0	
0.115	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.473	0	15.7214	0	0.228021	0	113.31	0	-3047.92	0	0.0148151	0	-4570.29	0	-254.658	0	-148.686	0	986.473	0	15.7214	0	0.228021	0	113.31	0	-3047.92	0	0.0148151	0	0.904782	328.864	-3047.92	-29.6508	0	2001.24	0	0	0	986.473	0	15.7214	0	0.228021	0	113.31	0	-3047.92	0	0.0148151	0	-3047.92	-0.3	-0.162662	0.0304519	0.0159356	0	986.598	3.00002	-5400.06	0	-1746.58	0	148.686	0	986.473	0	15.7214	0	0.228021	0	113.31	0	-3047.92	0	0.0148151	0	0.904782	328.864	0	-0.0336907	0	
0.116	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.492	0	15.9473	0	0.228631	0	114.296	0	-3047.92	0	0.0150429	0	-4569.58	0	-210.616	0	-145.263	0	986.492	0	15.9473	0	0.228631	0	114.296	0	-3047.92	0	0.0150429	0	0.904782	328.864	-3047.92	-30.1067	0	2001.24	0	0	0	986.492	0	15.9473	0	0.228631	0	114.296	0	-3047.92	0	0.0150429	0	-3047.92	-0.3	-0.165104	0.0306662	0.0161642	0	986.621	3.00009	-5400.31	0	-1790.62	0	145.263	0	986.492	0	15.9473	0	0.228631	0	114.296	0	-3047.92	0	0.0150429	0	0.904782	328.864	0	-0.0336907	0	
0.117	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.51	0	16.1735	0	0.229227	0	115.283	0	-3047.92	0	0.0152714	0	-4568.88	0	-166.443	0	-141.91	0	986.51	0	16.1735	0	0.229227	0	115.283	0	-3047.92	0	0.0152714	0	0.904783	328.864	-3047.92	-30.5639	0	2001.23	0	0	0	986.51	0	16.1735	0	0.229227	0	115.283	0	-3047.92	0	0.0152714	0	-3047.92	-0.3	-0.167553	0.0308744	0.0163932	0	986.643	3.00016	-5400.55	0	-1834.79	0	141.91	0	986.51	0	16.1735	0	0.229227	0	115.283	0	-3047.92	0	0.0152714	0	0.904783	328.864	0	-0.0336907	0	
0.118	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.529	0	16.4001	0	0.229809	0	116.27	0	-3047.92	0	0.0155004	0	-4568.18	0	-122.138	0	-138.629	0	986.529	0	16.4001	0	0.229809	0	116.27	0	-3047.92	0	0.0155004	0	0.904783	328.864	-3047.92	-31.0222	0	2001.22	0	0	0	986.529	0	16.4001	0	0.229809	0	116.27	0	-3047.92	0	0.0155004	0	-3047.92	-0.3	-0.170009	0.0310766	0.0166225	0	986.666	3.00023	-5400.8	0	-1879.08	0	138.629	0	986.529	0	16.4001	0	0.229809	0	116.27	0	-3047.92	0	0.0155004	0	0.904783	328.864	0	-0.0336907	0	
0.119	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.548	0	16.6271	0	0.230378	0	117.256	0	-3047.92	0	0.01573	0	-4567.47	0	-77.7025	0	-135.422	0	986.548	0	16.6271	0	0.230378	0	117.256	0	-3047.92	0	0.01573	0	0.904783	328.864	-3047.92	-31.4817	0	2001.21	0	0	0	986.548	0	16.6271	0	0.230378	0	117.256	0	-3047.92	0	0.01573	0	-3047.92	-0.3	-0.172472	0.031273	0.0168522	0	986.688	3.00029	-5401.05	0	-1923.51	0	135.422	0	986.548	0	16.6271	0	0.230378	0	117.256	0	-3047.92	0	0.01573	0	0.904783	328.864	0	-0.0336907	0	
0.12	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.566	0	16.8545	0	0.230932	0	118.243	0	-3047.92	0	0.0159602	0	-4566.77	0	-33.1359	0	-132.291	0	986.566	0	16.8545	0	0.230932	0	118.243	0	-3047.92	0	0.0159602	0	0.904783	328.864	-3047.92	-31.9424	0	2001.21	0	0	0	986.566	0	16.8545	0	0.230932	0	118.243	0	-3047.92	0	0.0159602	0	-3047.92	-0.3	-0.174942	0.0314637	0.0170823	0	986.71	3.00036	-5401.29	0	-1968.07	0	132.291	0	986.566	0	16.8545	0	0.230932	0	118.243	0	-3047.92	0	0.0159602	0	0.904783	328.864	0	-0.0336907	0	
0.121	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.585	0	17.0823	0	0.231472	0	119.23	0	-3047.92	0	0.016191	0	-4566.06	0	11.5598	0	-129.238	0	986.585	0	17.0823	0	0.231472	0	119.23	0	-3047.92	0	0.016191	0	0.904783	328.864	-3047.92	-32.4043	0	2001.2	0	0	0	986.585	0	17.0823	0	0.231472	0	119.23	0	-3047.92	0	0.016191	0	-3047.92	-0.3	-0.177419	0.0316487	0.0173128	0	986.733	3.00043	-5401.54	0	-2012.76	0	129.238	0	986.585	0	17.0823	0	0.231472	0	119.23	0	-3047.92	0	0.016191	0	0.904783	328.864	0	-0.0336907	0	
0.122	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.603	0	17.3104	0	0.231998	0	120.216	0	-3047.92	0	0.0164225	0	-4565.35	0	56.3822	0	-126.263	0	986.603	0	17.3104	0	0.231998	0	120.216	0	-3047.92	0	0.0164225	0	0.904783	328.864	-3047.92	-32.8675	0	2001.19	0	0	0	986.603	0	17.3104	0	0.231998	0	120.216	0	-3047.92	0	0.0164225	0	-3047.92	-0.3	-0.179903	0.0318285	0.0175437	0	986.755	3.0005	-5401.78	0	-2057.57	0	126.263	0	986.603	0	17.3104	0	0.231998	0	120.216	0	-3047.92	0	0.0164225	0	0.904783	328.864	0	-0.0336907	0	
0.123	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.621	0	17.539	0	0.232509	0	121.203	0	-3047.92	0	0.0166545	0	-4564.64	0	101.324	0	-123.375	0	986.621	0	17.539	0	0.232509	0	121.203	0	-3047.92	0	0.0166545	0	0.904783	328.864	-3047.92	-33.3318	0	2001.18	0	0	0	986.621	0	17.539	0	0.232509	0	121.203	0	-3047.92	0	0.0166545	0	-3047.92	-0.3	-0.182393	0.032004	0.0177749	0	986.777	3.00057	-5402.03	0	-2102.51	0	123.375	0	986.621	0	17.539	0	0.232509	0	121.203	0	-3047.92	0	0.0166545	0	0.904783	328.864	0	-0.0336907	0	
0.124	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.64	0	17.7679	0	0.233005	0	122.19	0	-3047.91	0	0.0168871	0	-4563.93	0	146.385	0	-120.566	0	986.64	0	17.7679	0	0.233005	0	122.19	0	-3047.91	0	0.0168871	0	0.904783	328.864	-3047.91	-33.7974	0	2001.18	0	0	0	986.64	0	17.7679	0	0.233005	0	122.19	0	-3047.91	0	0.0168871	0	-3047.91	-0.3	-0.18489	0.0321747	0.0180065	0	986.8	3.00063	-5402.27	0	-2147.56	0	120.566	0	986.64	0	17.7679	0	0.233005	0	122.19	0	-3047.91	0	0.0168871	0	0.904783	328.864	0	-0.0336907	0	
0.125	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.658	0	17.9971	0	0.23349	0	123.177	0	-3047.91	0	0.0171203	0	-4563.22	0	191.565	0	-117.819	0	986.658	0	17.9971	0	0.23349	0	123.177	0	-3047.91	0	0.0171203	0	0.904783	328.864	-3047.91	-34.264	0	2001.17	0	0	0	986.658	0	17.9971	0	0.23349	0	123.177	0	-3047.91	0	0.0171203	0	-3047.91	-0.3	-0.187393	0.0323392	0.0182385	0	986.822	3.0007	-5402.52	0	-2192.73	0	117.819	0	986.658	0	17.9971	0	0.23349	0	123.177	0	-3047.91	0	0.0171203	0	0.904783	328.864	0	-0.0336907	0	
0.126	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.676	0	18.2265	0	0.233964	0	124.164	0	-3047.91	0	0.0173539	0	-4562.51	0	236.852	0	-115.115	0	986.676	0	18.2265	0	0.233964	0	124.164	0	-3047.91	0	0.0173539	0	0.904784	328.864	-3047.91	-34.7314	0	2001.16	0	0	0	986.676	0	18.2265	0	0.233964	0	124.164	0	-3047.91	0	0.0173539	0	-3047.91	-0.3	-0.189902	0.0324965	0.0184706	0	986.844	3.00077	-5402.76	0	-2238.01	0	115.115	0	986.676	0	18.2265	0	0.233964	0	124.164	0	-3047.91	0	0.0173539	0	0.904784	328.864	0	-0.0336907	0	
0.127	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.694	0	18.4561	0	0.234429	0	125.15	0	-3047.91	0	0.0175879	0	-4561.79	0	282.24	0	-112.447	0	986.694	0	18.4561	0	0.234429	0	125.15	0	-3047.91	0	0.0175879	0	0.904784	328.864	-3047.91	-35.1997	0	2001.15	0	0	0	986.694	0	18.4561	0	0.234429	0	125.15	0	-3047.91	0	0.0175879	0	-3047.91	-0.3	-0.192416	0.0326468	0.0187028	0	986.867	3.00084	-5403.01	0	-2283.39	0	112.447	0	986.694	0	18.4561	0	0.234429	0	125.15	0	-3047.91	0	0.0175879	0	0.904784	328.864	0	-0.0336907	0	
0.128	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.712	0	18.6859	0	0.234884	0	126.137	0	-3047.91	0	0.0178223	0	-4561.08	0	327.73	0	-109.819	0	986.712	0	18.6859	0	0.234884	0	126.137	0	-3047.91	0	0.0178223	0	0.904784	328.864	-3047.91	-35.6688	0	2001.14	0	0	0	986.712	0	18.6859	0	0.234884	0	126.137	0	-3047.91	0	0.0178223	0	-3047.91	-0.3	-0.194935	0.0327902	0.0189353	0	986.889	3.0009	-5403.25	0	-2328.87	0	109.819	0	986.712	0	18.6859	0	0.234884	0	126.137	0	-3047.91	0	0.0178223	0	0.904784	328.864	0	-0.0336907	0	
0.129	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.73	0	18.9159	0	0.23533	0	127.124	0	-3047.91	0	0.0180572	0	-4560.37	0	373.32	0	-107.231	0	986.73	0	18.9159	0	0.23533	0	127.124	0	-3047.91	0	0.0180572	0	0.904784	328.864	-3047.91	-36.1388	0	2001.14	0	0	0	986.73	0	18.9159	0	0.23533	0	127.124	0	-3047.91	0	0.0180572	0	-3047.91	-0.3	-0.19746	0.0329268	0.019168	0	986.911	3.00097	-5403.5	0	-2374.46	0	107.231	0	986.73	0	18.9159	0	0.23533	0	127.124	0	-3047.91	0	0.0180572	0	0.904784	328.864	0	-0.0336907	0	
0.13	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.748	0	19.1461	0	0.235766	0	128.111	0	-3047.91	0	0.0182924	0	-4559.65	0	419.012	0	-104.684	0	986.748	0	19.1461	0	0.235766	0	128.111	0	-3047.91	0	0.0182924	0	0.904784	328.864	-3047.91	-36.6096	0	2001.13	0	0	0	986.748	0	19.1461	0	0.235766	0	128.111	0	-3047.91	0	0.0182924	0	-3047.91	-0.3	-0.199991	0.0330567	0.0194008	0	986.933	3.00104	-5403.74	0	-2420.14	0	104.684	0	986.748	0	19.1461	0	0.235766	0	128.111	0	-3047.91	0	0.0182924	0	0.904784	328.864	0	-0.0336907	0	
0.131	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.766	0	19.3765	0	0.236192	0	129.098	0	-3047.91	0	0.0185281	0	-4558.93	0	464.803	0	-102.178	0	986.766	0	19.3765	0	0.236192	0	129.098	0	-3047.91	0	0.0185281	0	0.904784	328.864	-3047.91	-37.0812	0	2001.12	0	0	0	986.766	0	19.3765	0	0.236192	0	129.098	0	-3047.91	0	0.0185281	0	-3047.91	-0.3	-0.202526	0.0331797	0.0196338	0	986.956	3.00111	-5403.98	0	-2465.92	0	102.178	0	986.766	0	19.3765	0	0.236192	0	129.098	0	-3047.91	0	0.0185281	0	0.904784	328.864	0	-0.0336907	0	
0.132	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.783	0	19.607	0	0.236609	0	130.085	0	-3047.91	0	0.0187642	0	-4558.22	0	510.694	0	-99.7146	0	986.783	0	19.607	0	0.236609	0	130.085	0	-3047.91	0	0.0187642	0	0.904784	328.864	-3047.91	-37.5536	0	2001.11	0	0	0	986.783	0	19.607	0	0.236609	0	130.085	0	-3047.91	0	0.0187642	0	-3047.91	-0.3	-0.205067	0.0332961	0.019867	0	986.978	3.00118	-5404.23	0	-2511.8	0	99.7146	0	986.783	0	19.607	0	0.236609	0	130.085	0	-3047.91	0	0.0187642	0	0.904784	328.864	0	-0.0336907	0	
0.133	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.801	0	19.8378	0	0.237015	0	131.072	0	-3047.9	0	0.0190007	0	-4557.5	0	556.684	0	-97.2935	0	986.801	0	19.8378	0	0.237015	0	131.072	0	-3047.9	0	0.0190007	0	0.904784	328.864	-3047.9	-38.0269	0	2001.1	0	0	0	986.801	0	19.8378	0	0.237015	0	131.072	0	-3047.9	0	0.0190007	0	-3047.9	-0.3	-0.207613	0.0334058	0.0201004	0	987	3.00124	-5404.47	0	-2557.79	0	97.2935	0	986.801	0	19.8378	0	0.237015	0	131.072	0	-3047.9	0	0.0190007	0	0.904784	328.864	0	-0.0336907	0	
0.134	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.819	0	20.0687	0	0.237411	0	132.059	0	-3047.9	0	0.0192376	0	-4556.78	0	602.774	0	-94.9152	0	986.819	0	20.0687	0	0.237411	0	132.059	0	-3047.9	0	0.0192376	0	0.904784	328.864	-3047.9	-38.501	0	2001.09	0	0	0	986.819	0	20.0687	0	0.237411	0	132.059	0	-3047.9	0	0.0192376	0	-3047.9	-0.3	-0.210164	0.0335088	0.020334	0	987.023	3.00131	-5404.72	0	-2603.87	0	94.9152	0	986.819	0	20.0687	0	0.237411	0	132.059	0	-3047.9	0	0.0192376	0	0.904784	328.864	0	-0.0336907	0	
0.135	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.836	0	20.2998	0	0.237798	0	133.046	0	-3047.9	0	0.0194749	0	-4556.06	0	648.96	0	-92.5792	0	986.836	0	20.2998	0	0.237798	0	133.046	0	-3047.9	0	0.0194749	0	0.904784	328.864	-3047.9	-38.9759	0	2001.08	0	0	0	986.836	0	20.2998	0	0.237798	0	133.046	0	-3047.9	0	0.0194749	0	-3047.9	-0.3	-0.212721	0.0336051	0.0205677	0	987.045	3.00138	-5404.96	0	-2650.04	0	92.5792	0	986.836	0	20.2998	0	0.237798	0	133.046	0	-3047.9	0	0.0194749	0	0.904784	328.864	0	-0.0336907	0	
0.136	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.854	0	20.5311	0	0.238175	0	134.033	0	-3047.9	0	0.0197126	0	-4555.34	0	695.243	0	-90.2846	0	986.854	0	20.5311	0	0.238175	0	134.033	0	-3047.9	0	0.0197126	0	0.904785	328.864	-3047.9	-39.4515	0	2001.07	0	0	0	986.854	0	20.5311	0	0.238175	0	134.033	0	-3047.9	0	0.0197126	0	-3047.9	-0.3	-0.215283	0.0336947	0.0208016	0	987.067	3.00145	-5405.21	0	-2696.32	0	90.2846	0	986.854	0	20.5311	0	0.238175	0	134.033	0	-3047.9	0	0.0197126	0	0.904785	328.864	0	-0.0336907	0	
0.137	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.871	0	20.7625	0	0.238542	0	135.02	0	-3047.9	0	0.0199507	0	-4554.62	0	741.618	0	-88.0299	0	986.871	0	20.7625	0	0.238542	0	135.02	0	-3047.9	0	0.0199507	0	0.904785	328.864	-3047.9	-39.928	0	2001.06	0	0	0	986.871	0	20.7625	0	0.238542	0	135.02	0	-3047.9	0	0.0199507	0	-3047.9	-0.3	-0.217849	0.0337777	0.0210356	0	987.089	3.00151	-5405.45	0	-2742.68	0	88.0299	0	986.871	0	20.7625	0	0.238542	0	135.02	0	-3047.9	0	0.0199507	0	0.904785	328.864	0	-0.0336907	0	
0.138	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.888	0	20.9941	0	0.2389	0	136.007	0	-3047.9	0	0.0201892	0	-4553.9	0	788.084	0	-85.8134	0	986.888	0	20.9941	0	0.2389	0	136.007	0	-3047.9	0	0.0201892	0	0.904785	328.864	-3047.9	-40.4052	0	2001.05	0	0	0	986.888	0	20.9941	0	0.2389	0	136.007	0	-3047.9	0	0.0201892	0	-3047.9	-0.3	-0.22042	0.033854	0.0212698	0	987.111	3.00158	-5405.69	0	-2789.14	0	85.8134	0	986.888	0	20.9941	0	0.2389	0	136.007	0	-3047.9	0	0.0201892	0	0.904785	328.864	0	-0.0336907	0	
0.139	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.906	0	21.2258	0	0.239249	0	136.994	0	-3047.9	0	0.020428	0	-4553.18	0	834.636	0	-83.6331	0	986.906	0	21.2258	0	0.239249	0	136.994	0	-3047.9	0	0.020428	0	0.904785	328.864	-3047.9	-40.8831	0	2001.04	0	0	0	986.906	0	21.2258	0	0.239249	0	136.994	0	-3047.9	0	0.020428	0	-3047.9	-0.3	-0.222996	0.0339237	0.0215041	0	987.134	3.00165	-5405.94	0	-2835.68	0	83.6331	0	986.906	0	21.2258	0	0.239249	0	136.994	0	-3047.9	0	0.020428	0	0.904785	328.864	0	-0.0336907	0	
0.14	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.923	0	21.4576	0	0.239589	0	137.982	0	-3047.9	0	0.0206672	0	-4552.46	0	881.273	0	-81.487	0	986.923	0	21.4576	0	0.239589	0	137.982	0	-3047.9	0	0.0206672	0	0.904785	328.864	-3047.9	-41.3617	0	2001.03	0	0	0	986.923	0	21.4576	0	0.239589	0	137.982	0	-3047.9	0	0.0206672	0	-3047.9	-0.3	-0.225576	0.0339867	0.0217385	0	987.156	3.00172	-5406.18	0	-2882.31	0	81.487	0	986.923	0	21.4576	0	0.239589	0	137.982	0	-3047.9	0	0.0206672	0	0.904785	328.864	0	-0.0336907	0	
0.141	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.94	0	21.6895	0	0.239921	0	138.969	0	-3047.9	0	0.0209067	0	-4551.73	0	927.991	0	-79.3736	0	986.94	0	21.6895	0	0.239921	0	138.969	0	-3047.9	0	0.0209067	0	0.904785	328.864	-3047.9	-41.841	0	2001.03	0	0	0	986.94	0	21.6895	0	0.239921	0	138.969	0	-3047.9	0	0.0209067	0	-3047.9	-0.3	-0.228161	0.0340431	0.021973	0	987.178	3.00178	-5406.43	0	-2929.02	0	79.3736	0	986.94	0	21.6895	0	0.239921	0	138.969	0	-3047.9	0	0.0209067	0	0.904785	328.864	0	-0.0336907	0	
0.142	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.957	0	21.9215	0	0.240244	0	139.956	0	-3047.9	0	0.0211466	0	-4551.01	0	974.789	0	-77.2917	0	986.957	0	21.9215	0	0.240244	0	139.956	0	-3047.9	0	0.0211466	0	0.904785	328.864	-3047.9	-42.3209	0	2001.01	0	0	0	986.957	0	21.9215	0	0.240244	0	139.956	0	-3047.9	0	0.0211466	0	-3047.9	-0.3	-0.23075	0.0340929	0.0222076	0	987.2	3.00185	-5406.67	0	-2975.8	0	77.2917	0	986.957	0	21.9215	0	0.240244	0	139.956	0	-3047.9	0	0.0211466	0	0.904785	328.864	0	-0.0336907	0	
0.143	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.974	0	22.1536	0	0.24056	0	140.943	0	-3047.89	0	0.0213867	0	-4550.29	0	1021.66	0	-75.2403	0	986.974	0	22.1536	0	0.24056	0	140.943	0	-3047.89	0	0.0213867	0	0.904785	328.864	-3047.89	-42.8014	0	2001	0	0	0	986.974	0	22.1536	0	0.24056	0	140.943	0	-3047.89	0	0.0213867	0	-3047.89	-0.3	-0.233343	0.0341361	0.0224423	0	987.223	3.00192	-5406.91	0	-3022.67	0	75.2403	0	986.974	0	22.1536	0	0.24056	0	140.943	0	-3047.89	0	0.0213867	0	0.904785	328.864	0	-0.0336907	0	
0.144	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	986.991	0	22.3858	0	0.240867	0	141.93	0	-3047.89	0	0.0216271	0	-4549.56	0	1068.62	0	-73.2193	0	986.991	0	22.3858	0	0.240867	0	141.93	0	-3047.89	0	0.0216271	0	0.904785	328.864	-3047.89	-43.2825	0	2000.99	0	0	0	986.991	0	22.3858	0	0.240867	0	141.93	0	-3047.89	0	0.0216271	0	-3047.89	-0.3	-0.23594	0.0341726	0.022677	0	987.245	3.00199	-5407.16	0	-3069.61	0	73.2193	0	986.991	0	22.3858	0	0.240867	0	141.93	0	-3047.89	0	0.0216271	0	0.904785	328.864	0	-0.0336907	0	
0.145	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	987.008	0	22.6181	0	0.241166	0	142.918	0	-3047.89	0	0.0218679	0	-4548.84	0	1115.64	0	-71.2288	0	987.008	0	22.6181	0	0.241166	0	142.918	0	-3047.89	0	0.0218679	0	0.904785	328.864	-3047.89	-43.7643	0	2000.98	0	0	0	987.008	0	22.6181	0	0.241166	0	142.918	0	-3047.89	0	0.0218679	0	-3047.89	-0.3	-0.23854	0.0342026	0.0229118	0	987.267	3.00205	-5407.4	0	-3116.63	0	71.2288	0	987.008	0	22.6181	0	0.241166	0	142.918	0	-3047.89	0	0.0218679	0	0.904785	328.864	0	-0.0336907	0	
0.146	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	987.025	0	22.8504	0	0.241457	0	143.905	0	-3047.89	0	0.022109	0	-4548.11	0	1162.75	0	-69.2689	0	987.025	0	22.8504	0	0.241457	0	143.905	0	-3047.89	0	0.022109	0	0.904786	328.864	-3047.89	-44.2466	0	2000.97	0	0	0	987.025	0	22.8504	0	0.241457	0	143.905	0	-3047.89	0	0.022109	0	-3047.89	-0.3	-0.241145	0.034226	0.0231467	0	987.289	3.00212	-5407.64	0	-3163.72	0	69.2689	0	987.025	0	22.8504	0	0.241457	0	143.905	0	-3047.89	0	0.022109	0	0.904786	328.864	0	-0.0336907	0	
0.147	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	987.041	0	23.0828	0	0.241739	0	144.892	0	-3047.89	0	0.0223503	0	-4547.38	0	1209.92	0	-67.3398	0	987.041	0	23.0828	0	0.241739	0	144.892	0	-3047.89	0	0.0223503	0	0.904786	328.864	-3047.89	-44.7296	0	2000.96	0	0	0	987.041	0	23.0828	0	0.241739	0	144.892	0	-3047.89	0	0.0223503	0	-3047.89	-0.3	-0.243753	0.0342429	0.0233816	0	987.311	3.00219	-5407.89	0	-3210.88	0	67.3398	0	987.041	0	23.0828	0	0.241739	0	144.892	0	-3047.89	0	0.0223503	0	0.904786	328.864	0	-0.0336907	0	
